,Unnamed: 0,User_ID,Latitude,Longitude,Date,Time,hour,minute,day,month,weekday,is_weekend,previous_latitude,previous_longitude,distance,speed
48,48,USER_001,19.09983451249845,72.83507175439655,2026-09-15,2026-09-15 11:15:00,11,15,15,9,1,0,19.05119519904952,72.85207427404382,0.05152541593368164,0.05152541593368164
141,141,USER_001,19.03331851252237,72.82762003795992,2026-09-15,2026-09-15 11:17:00,11,17,15,9,1,0,19.09983451249845,72.83507175439655,0.0669321023924232,0.0669321023924232
471,471,USER_001,19.10420332943764,72.87209579772721,2026-09-15,2026-09-15 11:21:00,11,21,15,9,1,0,19.03331851252237,72.82762003795992,0.0836824382770339,0.0836824382770339
46,46,USER_001,19.09616196153287,72.84376375439925,2026-09-15,2026-09-15 11:23:00,11,23,15,9,1,0,19.10420332943764,72.87209579772721,0.029451116734641906,0.029451116734641906
427,427,USER_001,19.07456868884955,72.86444194527512,2026-09-15,2026-09-15 11:25:00,11,25,15,9,1,0,19.09616196153287,72.84376375439925,0.029897441413526123,0.029897441413526123
270,270,USER_001,19.03368856300688,72.91000186418482,2026-09-15,2026-09-15 11:26:00,11,26,15,9,1,0,19.07456868884955,72.86444194527512,0.06121185261018632,0.06121185261018632
33,33,USER_001,19.10081203795644,72.88334037565104,2026-09-15,2026-09-15 11:27:00,11,27,15,9,1,0,19.03368856300688,72.91000186418482,0.0722246208722553,0.0722246208722553
490,490,USER_001,19.070614186284025,72.8639511688633,2026-09-15,2026-09-15 11:31:00,11,31,15,9,1,0,19.10081203795644,72.88334037565104,0.035886649125926144,0.035886649125926144
283,283,USER_001,19.099941587896897,72.88946964708545,2026-09-15,2026-09-15 11:33:00,11,33,15,9,1,0,19.070614186284025,72.8639511688633,0.03887530342180188,0.03887530342180188
68,68,USER_001,19.114045858435293,72.91539285770027,2026-09-15,2026-09-15 11:34:00,11,34,15,9,1,0,19.099941587896897,72.88946964708545,0.029511748440250393,0.029511748440250393
386,386,USER_001,19.107342323808165,72.91007018640113,2026-09-15,2026-09-15 11:38:00,11,38,15,9,1,0,19.114045858435293,72.91539285770027,0.008559684939050013,0.008559684939050013
459,459,USER_001,19.03918673247188,72.85233715621156,2026-09-15,2026-09-15 11:40:00,11,40,15,9,1,0,19.107342323808165,72.91007018640113,0.08932125953695597,0.08932125953695597
421,421,USER_001,19.09384492092513,72.90785155613014,2026-09-15,2026-09-15 11:45:00,11,45,15,9,1,0,19.03918673247188,72.85233715621156,0.07790613687836674,0.07790613687836674
432,432,USER_001,19.080790509279343,72.89648832615421,2026-09-15,2026-09-15 11:45:00,11,45,15,9,1,0,19.09384492092513,72.90785155613014,0.017307242960779602,0.017307242960779602
193,193,USER_001,19.11750671629452,72.86907487792588,2026-09-15,2026-09-15 11:50:00,11,50,15,9,1,0,19.080790509279343,72.89648832615421,0.04582114142346065,0.04582114142346065
186,186,USER_001,19.03275803027956,72.84837759057987,2026-09-15,2026-09-15 11:51:00,11,51,15,9,1,0,19.11750671629452,72.86907487792588,0.0872394262059641,0.0872394262059641
202,202,USER_001,19.096022785988968,72.87956387406079,2026-09-15,2026-09-15 11:54:00,11,54,15,9,1,0,19.03275803027956,72.84837759057987,0.07053377625168968,0.07053377625168968
130,130,USER_001,19.106859912818948,72.84235958385194,2026-09-15,2026-09-15 11:57:00,11,57,15,9,1,0,19.096022785988968,72.87956387406079,0.03875051648524517,0.03875051648524517
127,127,USER_001,19.090508436429666,72.84487241544304,2026-09-15,2026-09-15 12:02:00,12,2,15,9,1,0,19.106859912818948,72.84235958385194,0.01654343080241913,0.01654343080241913
177,177,USER_001,19.026234136251123,72.83477390919063,2026-09-15,2026-09-15 12:02:00,12,2,15,9,1,0,19.090508436429666,72.84487241544304,0.06506278115767308,0.06506278115767308
106,106,USER_001,19.054062456946426,72.8460694528236,2026-09-15,2026-09-15 12:03:00,12,3,15,9,1,0,19.026234136251123,72.83477390919063,0.03003339372573317,0.03003339372573317
329,329,USER_001,19.08186113782152,72.89527166395577,2026-09-15,2026-09-15 12:04:00,12,4,15,9,1,0,19.054062456946426,72.8460694528236,0.056512160095769,0.056512160095769
19,19,USER_001,19.049627350570407,72.83652669390631,2026-09-15,2026-09-15 12:08:00,12,8,15,9,1,0,19.08186113782152,72.89527166395577,0.06700737680779581,0.06700737680779581
264,264,USER_001,19.094168694422866,72.8898845853161,2026-09-15,2026-09-15 12:08:00,12,8,15,9,1,0,19.049627350570407,72.83652669390631,0.06950536589272605,0.06950536589272605
271,271,USER_001,19.07974131021703,72.88005168604337,2026-09-15,2026-09-15 12:09:00,12,9,15,9,1,0,19.094168694422866,72.8898845853161,0.017459533874943194,0.017459533874943194
336,336,USER_001,19.03284487180932,72.84833429482656,2026-09-15,2026-09-15 12:09:00,12,9,15,9,1,0,19.07974131021703,72.88005168604337,0.05661509375536458,0.05661509375536458
448,448,USER_001,19.047480603554813,72.90226143185137,2026-09-15,2026-09-15 12:09:00,12,9,15,9,1,0,19.03284487180932,72.84833429482656,0.055877909332929944,0.055877909332929944
290,290,USER_001,19.09055751725157,72.91252483174158,2026-09-15,2026-09-15 12:13:00,12,13,15,9,1,0,19.047480603554813,72.90226143185137,0.04428270397055663,0.04428270397055663
425,425,USER_001,19.052838122788508,72.88302087483292,2026-09-15,2026-09-15 12:14:00,12,14,15,9,1,0,19.09055751725157,72.91252483174158,0.04788774573863086,0.04788774573863086
51,51,USER_001,19.11405232644896,72.85975720210875,2026-09-15,2026-09-15 12:17:00,12,17,15,9,1,0,19.052838122788508,72.88302087483292,0.06548570224408179,0.06548570224408179
181,181,USER_001,19.02200711977777,72.85220791655833,2026-09-15,2026-09-15 12:21:00,12,21,15,9,1,0,19.11405232644896,72.85975720210875,0.0923542732279569,0.0923542732279569
125,125,USER_001,19.05706421470669,72.90127995672576,2026-09-15,2026-09-15 12:24:00,12,24,15,9,1,0,19.02200711977777,72.85220791655833,0.060308084292649035,0.060308084292649035
424,424,USER_001,19.057567225188173,72.84968692745603,2026-09-15,2026-09-15 12:24:00,12,24,15,9,1,0,19.05706421470669,72.90127995672576,0.051595481282484125,0.051595481282484125
152,152,USER_001,19.024689646779123,72.84686724820253,2026-09-15,2026-09-15 12:25:00,12,25,15,9,1,0,19.057567225188173,72.84968692745603,0.03299826894150439,0.03299826894150439
216,216,USER_001,19.08200727559285,72.87334610919764,2026-09-15,2026-09-15 12:26:00,12,26,15,9,1,0,19.024689646779123,72.84686724820253,0.06313826614998821,0.06313826614998821
249,249,USER_001,19.10007497714861,72.9178931435616,2026-09-15,2026-09-15 12:28:00,12,28,15,9,1,0,19.08200727559285,72.87334610919764,0.048071614390736116,0.048071614390736116
331,331,USER_001,19.10199469174081,72.8428625161525,2026-09-15,2026-09-15 12:30:00,12,30,15,9,1,0,19.10007497714861,72.9178931435616,0.0750551820564016,0.0750551820564016
408,408,USER_001,19.05231306570703,72.91730977480704,2026-09-15,2026-09-15 12:30:00,12,30,15,9,1,0,19.10199469174081,72.8428625161525,0.08950228090131031,0.08950228090131031
452,452,USER_001,19.022363858604635,72.88419715004433,2026-09-15,2026-09-15 12:31:00,12,31,15,9,1,0,19.05231306570703,72.91730977480704,0.04464751868511861,0.04464751868511861
292,292,USER_001,19.117105824516536,72.91442664891134,2026-09-15,2026-09-15 12:34:00,12,34,15,9,1,0,19.022363858604635,72.88419715004433,0.09944778884722696,0.09944778884722696
157,157,USER_001,19.083936135697424,72.90050446675194,2026-09-15,2026-09-15 12:37:00,12,37,15,9,1,0,19.117105824516536,72.91442664891134,0.03597298170066411,0.03597298170066411
275,275,USER_001,19.05556727164649,72.89190459051844,2026-09-15,2026-09-15 12:39:00,12,39,15,9,1,0,19.083936135697424,72.90050446675194,0.029643723092285097,0.029643723092285097
496,496,USER_001,19.026229179813008,72.87094221281498,2026-09-15,2026-09-15 12:39:00,12,39,15,9,1,0,19.05556727164649,72.89190459051844,0.036057522258358864,0.036057522258358864
455,455,USER_001,19.08951445540476,72.86043187681044,2026-09-15,2026-09-15 12:40:00,12,40,15,9,1,0,19.026229179813008,72.87094221281498,0.06415211040684844,0.06415211040684844
457,457,USER_001,19.08032194102134,72.85372271327554,2026-09-15,2026-09-15 12:44:00,12,44,15,9,1,0,19.08951445540476,72.86043187681044,0.011380474332265493,0.011380474332265493
299,299,USER_001,19.058396388991973,72.91325899094252,2026-09-15,2026-09-15 12:45:00,12,45,15,9,1,0,19.08032194102134,72.85372271327554,0.06344523772697223,0.06344523772697223
29,29,USER_001,19.03078914269933,72.82314291856868,2026-09-15,2026-09-15 12:48:00,12,48,15,9,1,0,19.058396388991973,72.91325899094252,0.09425002147453779,0.09425002147453779
50,50,USER_001,19.091114953243803,72.90095010461398,2026-09-15,2026-09-15 12:51:00,12,51,15,9,1,0,19.03078914269933,72.82314291856868,0.09845385527309947,0.09845385527309947
239,239,USER_001,19.03408570203798,72.83763869865062,2026-09-15,2026-09-15 12:51:00,12,51,15,9,1,0,19.091114953243803,72.90095010461398,0.08520956295014269,0.08520956295014269
309,309,USER_001,19.066740151124986,72.88134113892107,2026-09-15,2026-09-15 12:51:00,12,51,15,9,1,0,19.03408570203798,72.83763869865062,0.05455470951960171,0.05455470951960171
443,443,USER_001,19.111775248917137,72.86245274251964,2026-09-15,2026-09-15 12:53:00,12,53,15,9,1,0,19.066740151124986,72.88134113892107,0.048835760993010686,0.048835760993010686
13,13,USER_001,19.11093204020788,72.84587799816,2026-09-15,2026-09-15 13:03:00,13,3,15,9,1,0,19.111775248917137,72.86245274251964,0.01659617882268263,0.01659617882268263
102,102,USER_001,19.08259396701016,72.90204268437714,2026-09-15,2026-09-15 13:09:00,13,9,15,9,1,0,19.11093204020788,72.84587799816,0.06290880995876652,0.06290880995876652
206,206,USER_001,19.09215965507513,72.82480946439641,2026-09-15,2026-09-15 13:10:00,13,10,15,9,1,0,19.08259396701016,72.90204268437714,0.07782334262127033,0.07782334262127033
274,274,USER_001,19.04453491096813,72.8589295614042,2026-09-15,2026-09-15 13:10:00,13,10,15,9,1,0,19.09215965507513,72.82480946439641,0.05858581117538378,0.05858581117538378
363,363,USER_001,19.10601223971892,72.89798509888934,2026-09-15,2026-09-15 13:10:00,13,10,15,9,1,0,19.04453491096813,72.8589295614042,0.07283403708833863,0.07283403708833863
371,371,USER_001,19.024118349527928,72.88703854583545,2026-09-15,2026-09-15 13:10:00,13,10,15,9,1,0,19.10601223971892,72.89798509888934,0.08262225047997342,0.08262225047997342
395,395,USER_001,19.08567366645413,72.85251900642247,2026-09-15,2026-09-15 13:11:00,13,11,15,9,1,0,19.024118349527928,72.88703854583545,0.07057376030203984,0.07057376030203984
210,210,USER_001,19.088298206341715,72.8651948601299,2026-09-15,2026-09-15 13:13:00,13,13,15,9,1,0,19.08567366645413,72.85251900642247,0.012944708449162522,0.012944708449162522
438,438,USER_001,19.1129605877422,72.8732260213339,2026-09-15,2026-09-15 13:15:00,13,15,15,9,1,0,19.088298206341715,72.8651948601299,0.0259370894016211,0.0259370894016211
17,17,USER_001,19.02884925020519,72.83959828624192,2026-09-15,2026-09-15 13:20:00,13,20,15,9,1,0,19.1129605877422,72.8732260213339,0.09058444496535482,0.09058444496535482
464,464,USER_001,19.0562944271846,72.91954804907043,2026-09-15,2026-09-15 13:21:00,13,21,15,9,1,0,19.02884925020519,72.83959828624192,0.08452929856425719,0.08452929856425719
64,64,USER_001,19.117301055475245,72.85930977246669,2026-09-15,2026-09-15 13:26:00,13,26,15,9,1,0,19.0562944271846,72.91954804907043,0.0857348159360113,0.0857348159360113
286,286,USER_001,19.07419009473784,72.90729458358764,2026-09-15,2026-09-15 13:30:00,13,30,15,9,1,0,19.117301055475245,72.85930977246669,0.0645065658209749,0.0645065658209749
334,334,USER_001,19.05264335765033,72.87598443123089,2026-09-15,2026-09-15 13:30:00,13,30,15,9,1,0,19.07419009473784,72.90729458358764,0.038007729736481345,0.038007729736481345
151,151,USER_001,19.040722764900806,72.90782206674793,2026-09-15,2026-09-15 13:31:00,13,31,15,9,1,0,19.05264335765033,72.87598443123089,0.03399611105428945,0.03399611105428945
461,461,USER_001,19.100035650782235,72.84337120819104,2026-09-15,2026-09-15 13:37:00,13,37,15,9,1,0,19.040722764900806,72.90782206674793,0.087589563306952,0.087589563306952
213,213,USER_001,19.05914821102015,72.87318574796882,2026-09-15,2026-09-15 13:39:00,13,39,15,9,1,0,19.100035650782235,72.84337120819104,0.0506032559472072,0.0506032559472072
128,128,USER_001,19.04536821738732,72.86052020867815,2026-09-15,2026-09-15 13:40:00,13,40,15,9,1,0,19.05914821102015,72.87318574796882,0.018716412851939552,0.018716412851939552
229,229,USER_001,19.08966508238769,72.91224993811774,2026-09-15,2026-09-15 13:41:00,13,41,15,9,1,0,19.04536821738732,72.86052020867815,0.06810416401919712,0.06810416401919712
323,323,USER_001,19.109447993096808,72.9191475335145,2026-09-15,2026-09-15 13:44:00,13,44,15,9,1,0,19.08966508238769,72.91224993811774,0.02095090399916946,0.02095090399916946
429,429,USER_001,19.095934432792287,72.87004453091308,2026-09-15,2026-09-15 13:47:00,13,47,15,9,1,0,19.109447993096808,72.9191475335145,0.05092858899066105,0.05092858899066105
242,242,USER_001,19.11755413156828,72.8658988988017,2026-09-15,2026-09-15 13:48:00,13,48,15,9,1,0,19.095934432792287,72.87004453091308,0.022013578554327007,0.022013578554327007
411,411,USER_001,19.090468076273662,72.8401853452123,2026-09-15,2026-09-15 13:49:00,13,49,15,9,1,0,19.11755413156828,72.8658988988017,0.03734757327615702,0.03734757327615702
85,85,USER_001,19.073135463156817,72.87406351216102,2026-09-15,2026-09-15 13:51:00,13,51,15,9,1,0,19.090468076273662,72.8401853452123,0.03805456179307491,0.03805456179307491
251,251,USER_001,19.039611309969345,72.8705507879106,2026-09-15,2026-09-15 13:53:00,13,53,15,9,1,0,19.073135463156817,72.87406351216102,0.03370768574964017,0.03370768574964017
469,469,USER_001,19.0582526280244,72.83198290020177,2026-09-15,2026-09-15 13:53:00,13,53,15,9,1,0,19.039611309969345,72.8705507879106,0.042836674720980426,0.042836674720980426
398,398,USER_001,19.0719773948556,72.85370031764313,2026-09-15,2026-09-15 14:00:00,14,0,15,9,1,0,19.0582526280244,72.83198290020177,0.025690765751402188,0.025690765751402188
475,475,USER_001,19.058090952551098,72.8546321768589,2026-09-15,2026-09-15 14:00:00,14,0,15,9,1,0,19.0719773948556,72.85370031764313,0.013917673709148298,0.013917673709148298
318,318,USER_001,19.10774608626304,72.84656000425888,2026-09-15,2026-09-15 14:02:00,14,2,15,9,1,0,19.058090952551098,72.8546321768589,0.050306980374850825,0.050306980374850825
372,372,USER_001,19.03242199667281,72.9096221302685,2026-09-15,2026-09-15 14:05:00,14,5,15,9,1,0,19.10774608626304,72.84656000425888,0.09823721397439628,0.09823721397439628
280,280,USER_001,19.05342438908169,72.89709122037459,2026-09-15,2026-09-15 14:08:00,14,8,15,9,1,0,19.03242199667281,72.9096221302685,0.024456577636005606,0.024456577636005606
88,88,USER_001,19.116264841467792,72.90359801205122,2026-09-15,2026-09-15 14:11:00,14,11,15,9,1,0,19.05342438908169,72.89709122037459,0.06317642593573115,0.06317642593573115
319,319,USER_001,19.115565149822977,72.90621276172655,2026-09-15,2026-09-15 14:14:00,14,14,15,9,1,0,19.116264841467792,72.90359801205122,0.0027067479126191246,0.0027067479126191246
231,231,USER_001,19.02773210654888,72.83042469660519,2026-09-15,2026-09-15 14:21:00,14,21,15,9,1,0,19.115565149822977,72.90621276172655,0.11601066462023633,0.11601066462023633
493,493,USER_001,19.02577805609964,72.88950352288586,2026-09-15,2026-09-15 14:22:00,14,22,15,9,1,0,19.02773210654888,72.83042469660519,0.05911113285887485,0.05911113285887485
10,10,USER_001,19.116563203307457,72.90083973481165,2026-09-15,2026-09-15 14:25:00,14,25,15,9,1,0,19.02577805609964,72.88950352288586,0.09149017791201236,0.09149017791201236
171,171,USER_001,19.032874839829965,72.85300995133102,2026-09-15,2026-09-15 14:25:00,14,25,15,9,1,0,19.116563203307457,72.90083973481165,0.09639206590454134,0.09639206590454134
445,445,USER_001,19.115140334220666,72.88016118201463,2026-09-15,2026-09-15 14:25:00,14,25,15,9,1,0,19.032874839829965,72.85300995133102,0.08663025392425676,0.08663025392425676
22,22,USER_001,19.027404465173408,72.85584657285443,2026-09-15,2026-09-15 14:27:00,14,27,15,9,1,0,19.115140334220666,72.88016118201463,0.09104275334199212,0.09104275334199212
494,494,USER_001,19.043918010421592,72.83422493686872,2026-09-15,2026-09-15 14:27:00,14,27,15,9,1,0,19.027404465173408,72.85584657285443,0.027206475688011753,0.027206475688011753
235,235,USER_001,19.09442496518433,72.84055798083757,2026-09-15,2026-09-15 14:34:00,14,34,15,9,1,0,19.043918010421592,72.83422493686872,0.050902455002845653,0.050902455002845653
313,313,USER_001,19.082977792299616,72.84163240230366,2026-09-15,2026-09-15 14:34:00,14,34,15,9,1,0,19.09442496518433,72.84055798083757,0.011497484443970352,0.011497484443970352
60,60,USER_001,19.068561375358623,72.86484241429864,2026-09-15,2026-09-15 14:35:00,14,35,15,9,1,0,19.082977792299616,72.84163240230366,0.027322842718565766,0.027322842718565766
37,37,USER_001,19.050478125815804,72.8364655853143,2026-09-15,2026-09-15 14:36:00,14,36,15,9,1,0,19.068561375358623,72.86484241429864,0.033648898009207846,0.033648898009207846
345,345,USER_001,19.11443036349578,72.83021936196937,2026-09-15,2026-09-15 14:38:00,14,38,15,9,1,0,19.050478125815804,72.8364655853143,0.06425654838497857,0.06425654838497857
55,55,USER_001,19.11654193512888,72.87582934536071,2026-09-15,2026-09-15 14:40:00,14,40,15,9,1,0,19.11443036349578,72.83021936196937,0.04565883616256979,0.04565883616256979
75,75,USER_001,19.05225507642386,72.90486697949247,2026-09-15,2026-09-15 14:42:00,14,42,15,9,1,0,19.11654193512888,72.87582934536071,0.07054065776648578,0.07054065776648578
311,311,USER_001,19.043066981171776,72.83765280320056,2026-09-15,2026-09-15 14:48:00,14,48,15,9,1,0,19.05225507642386,72.90486697949247,0.06783927025670076,0.06783927025670076
373,373,USER_001,19.08166045818625,72.88129441748657,2026-09-15,2026-09-15 14:49:00,14,49,15,9,1,0,19.043066981171776,72.83765280320056,0.058258449735262535,0.058258449735262535
39,39,USER_001,19.05232029320208,72.87187906217434,2026-09-15,2026-09-15 14:51:00,14,51,15,9,1,0,19.08166045818625,72.88129441748657,0.03081386371349443,0.03081386371349443
230,230,USER_001,19.09712466685197,72.85744353697204,2026-09-15,2026-09-15 14:53:00,14,53,15,9,1,0,19.05232029320208,72.87187906217434,0.04707245782859812,0.04707245782859812
74,74,USER_001,19.055864678129616,72.84541636490698,2026-09-15,2026-09-15 15:01:00,15,1,15,9,1,0,19.09712466685197,72.85744353697204,0.04297719787574804,0.04297719787574804
258,258,USER_001,19.10174435617385,72.85418173516979,2026-09-15,2026-09-15 15:01:00,15,1,15,9,1,0,19.055864678129616,72.84541636490698,0.046709491254846955,0.046709491254846955
14,14,USER_001,19.05117110760894,72.87200680211778,2026-09-15,2026-09-15 15:03:00,15,3,15,9,1,0,19.10174435617385,72.85418173516979,0.05362263031695185,0.05362263031695185
199,199,USER_001,19.07325894325516,72.82518235368225,2026-09-15,2026-09-15 15:04:00,15,4,15,9,1,0,19.05117110760894,72.87200680211778,0.05177259366523861,0.05177259366523861
446,446,USER_001,19.04120448399082,72.8810980988851,2026-09-15,2026-09-15 15:07:00,15,7,15,9,1,0,19.07325894325516,72.82518235368225,0.06445198926580487,0.06445198926580487
122,122,USER_001,19.0284106806115,72.89009691314591,2026-09-15,2026-09-15 15:08:00,15,8,15,9,1,0,19.04120448399082,72.8810980988851,0.015641613184362083,0.015641613184362083
330,330,USER_001,19.108087075919894,72.90718435277452,2026-09-15,2026-09-15 15:09:00,15,9,15,9,1,0,19.0284106806115,72.89009691314591,0.08148808846942458,0.08148808846942458
478,478,USER_001,19.11921580148233,72.90514249577451,2026-09-15,2026-09-15 15:11:00,15,11,15,9,1,0,19.108087075919894,72.90718435277452,0.011314491267949497,0.011314491267949497
406,406,USER_001,19.07072348086884,72.82415728590505,2026-09-15,2026-09-15 15:19:00,15,19,15,9,1,0,19.11921580148233,72.90514249577451,0.09439337570022227,0.09439337570022227
269,269,USER_001,19.06974648939799,72.89202025816323,2026-09-15,2026-09-15 15:21:00,15,21,15,9,1,0,19.07072348086884,72.82415728590505,0.06787000453844873,0.06787000453844873
209,209,USER_001,19.11078661304625,72.85161965822965,2026-09-15,2026-09-15 15:24:00,15,24,15,9,1,0,19.06974648939799,72.89202025816323,0.05758906340667076,0.05758906340667076
483,483,USER_001,19.05460997265378,72.917561020086,2026-09-15,2026-09-15 15:24:00,15,24,15,9,1,0,19.11078661304625,72.85161965822965,0.0866260822688798,0.0866260822688798
105,105,USER_001,19.027118864846024,72.85189756302938,2026-09-15,2026-09-15 15:25:00,15,25,15,9,1,0,19.05460997265378,72.917561020086,0.07118602813139387,0.07118602813139387
86,86,USER_001,19.03327454222429,72.91695368671142,2026-09-15,2026-09-15 15:29:00,15,29,15,9,1,0,19.027118864846024,72.85189756302938,0.06534670299654223,0.06534670299654223
301,301,USER_001,19.078075720722733,72.84716869710691,2026-09-15,2026-09-15 15:29:00,15,29,15,9,1,0,19.03327454222429,72.91695368671142,0.08292822419991547,0.08292822419991547
219,219,USER_001,19.09140640822236,72.86939814871309,2026-09-15,2026-09-15 15:32:00,15,32,15,9,1,0,19.078075720722733,72.84716869710691,0.02592018032198333,0.02592018032198333
449,449,USER_001,19.100952997576844,72.89666561352004,2026-09-15,2026-09-15 15:32:00,15,32,15,9,1,0,19.09140640822236,72.86939814871309,0.02889034449953217,0.02889034449953217
52,52,USER_001,19.103771010590734,72.88756901170393,2026-09-15,2026-09-15 15:34:00,15,34,15,9,1,0,19.100952997576844,72.89666561352004,0.009523096237428771,0.009523096237428771
314,314,USER_001,19.07972740724304,72.87250315008603,2026-09-15,2026-09-15 15:34:00,15,34,15,9,1,0,19.103771010590734,72.88756901170393,0.028373844438687602,0.028373844438687602
267,267,USER_001,19.102258387591167,72.87296616786551,2026-09-15,2026-09-15 15:35:00,15,35,15,9,1,0,19.07972740724304,72.87250315008603,0.02253573741664011,0.02253573741664011
328,328,USER_001,19.053400887874524,72.84386900313011,2026-09-15,2026-09-15 15:35:00,15,35,15,9,1,0,19.102258387591167,72.87296616786551,0.0568656335074272,0.0568656335074272
366,366,USER_001,19.08181557343181,72.89024649705442,2026-09-15,2026-09-15 15:39:00,15,39,15,9,1,0,19.053400887874524,72.84386900313011,0.054389946663137984,0.054389946663137984
442,442,USER_001,19.090904626172243,72.83068769230948,2026-09-15,2026-09-15 15:41:00,15,41,15,9,1,0,19.08181557343181,72.89024649705442,0.06024833692612628,0.06024833692612628
444,444,USER_001,19.075022654215623,72.82434125328548,2026-09-15,2026-09-15 15:46:00,15,46,15,9,1,0,19.090904626172243,72.83068769230948,0.017103050064717254,0.017103050064717254
381,381,USER_001,19.074247863571937,72.86932768467838,2026-09-15,2026-09-15 15:50:00,15,50,15,9,1,0,19.075022654215623,72.82434125328548,0.04499310291599841,0.04499310291599841
76,76,USER_001,19.090891099691014,72.87528199769079,2026-09-15,2026-09-15 15:54:00,15,54,15,9,1,0,19.074247863571937,72.86932768467838,0.017676287844598036,0.017676287844598036
28,28,USER_001,19.024043358953843,72.89106628896859,2026-09-15,2026-09-15 15:59:00,15,59,15,9,1,0,19.090891099691014,72.87528199769079,0.06868598323389039,0.06868598323389039
440,440,USER_001,19.117672523866258,72.90231740155957,2026-09-15,2026-09-15 16:06:00,16,6,15,9,1,0,19.024043358953843,72.89106628896859,0.09430274681434823,0.09430274681434823
0,0,USER_001,19.057454011884737,72.91507143064099,2026-09-15,2026-09-15 16:07:00,16,7,15,9,1,0,19.117672523866258,72.90231740155957,0.06155432107560222,0.06155432107560222
194,194,USER_001,19.102086147315337,72.89184572708366,2026-09-15,2026-09-15 16:07:00,16,7,15,9,1,0,19.057454011884737,72.91507143064099,0.05031362458448395,0.05031362458448395
204,204,USER_001,19.11650269106665,72.83242972234856,2026-09-15,2026-09-15 16:08:00,16,8,15,9,1,0,19.102086147315337,72.89184572708366,0.06113998979730647,0.06113998979730647
224,224,USER_001,19.091617907473296,72.87990293647773,2026-09-15,2026-09-15 16:09:00,16,9,15,9,1,0,19.11650269106665,72.83242972234856,0.053599986140315775,0.053599986140315775
1,1,USER_001,19.079865848419704,72.83560186404425,2026-09-15,2026-09-15 16:10:00,16,10,15,9,1,0,19.091617907473296,72.87990293647773,0.04583334932945558,0.04583334932945558
135,135,USER_001,19.08969250558638,72.85842018313792,2026-09-15,2026-09-15 16:11:00,16,11,15,9,1,0,19.079865848419704,72.83560186404425,0.02484429265107175,0.02484429265107175
477,477,USER_001,19.07156794276965,72.91193919732144,2026-09-15,2026-09-15 16:14:00,16,14,15,9,1,0,19.08969250558638,72.85842018313792,0.056504731275120554,0.056504731275120554
347,347,USER_001,19.10399471646725,72.89728227800168,2026-09-15,2026-09-15 16:26:00,16,26,15,9,1,0,19.07156794276965,72.91193919732144,0.03558540341742979,0.03558540341742979
107,107,USER_001,19.0892890358692,72.85483366044532,2026-09-15,2026-09-15 16:28:00,16,28,15,9,1,0,19.10399471646725,72.89728227800168,0.04492373731445256,0.04492373731445256
189,189,USER_001,19.04459577283845,72.83606813732597,2026-09-15,2026-09-15 16:29:00,16,29,15,9,1,0,19.0892890358692,72.85483366044532,0.04847300917293068,0.04847300917293068
342,342,USER_001,19.095826319592906,72.82245869164589,2026-09-15,2026-09-15 16:32:00,16,32,15,9,1,0,19.04459577283845,72.83606813732597,0.05300741393880225,0.05300741393880225
407,407,USER_001,19.118663012295887,72.91651186964361,2026-09-15,2026-09-15 16:33:00,16,33,15,9,1,0,19.095826319592906,72.82245869164589,0.09678592265965943,0.09678592265965943
101,101,USER_001,19.077336704167195,72.83285003532339,2026-09-15,2026-09-15 16:36:00,16,36,15,9,1,0,19.118663012295887,72.91651186964361,0.09331219783807648,0.09331219783807648
400,400,USER_001,19.04525277820754,72.85592507479163,2026-09-15,2026-09-15 16:36:00,16,36,15,9,1,0,19.077336704167195,72.83285003532339,0.0395200677054751,0.0395200677054751
236,236,USER_001,19.059816869359096,72.8737395602938,2026-09-15,2026-09-15 16:37:00,16,37,15,9,1,0,19.04525277820754,72.85592507479163,0.023010185674563668,0.023010185674563668
281,281,USER_001,19.055154016113423,72.86127935506067,2026-09-15,2026-09-15 16:39:00,16,39,15,9,1,0,19.059816869359096,72.8737395602938,0.013304093912863491,0.013304093912863491
164,164,USER_001,19.08208056844221,72.85474134082254,2026-09-15,2026-09-15 16:42:00,16,42,15,9,1,0,19.055154016113423,72.86127935506067,0.027708930879642463,0.027708930879642463
47,47,USER_001,19.067030063444605,72.91834231408949,2026-09-15,2026-09-15 16:47:00,16,47,15,9,1,0,19.08208056844221,72.85474134082254,0.06535749001595269,0.06535749001595269
57,57,USER_001,19.10870864242652,72.89798755458577,2026-09-15,2026-09-15 16:48:00,16,48,15,9,1,0,19.067030063444605,72.91834231408949,0.04638340414853131,0.04638340414853131
492,492,USER_001,19.039178245559185,72.84117553506655,2026-09-15,2026-09-15 16:49:00,16,49,15,9,1,0,19.10870864242652,72.89798755458577,0.08978909538680478,0.08978909538680478
20,20,USER_001,19.097224476929664,72.83987156815343,2026-09-15,2026-09-15 16:50:00,16,50,15,9,1,0,19.039178245559185,72.84117553506655,0.05806087586340514,0.05806087586340514
435,435,USER_001,19.109803054895,72.84434822965764,2026-09-15,2026-09-15 16:50:00,16,50,15,9,1,0,19.097224476929664,72.83987156815343,0.013351446433002422,0.013351446433002422
346,346,USER_001,19.072702409621183,72.90259207657999,2026-09-15,2026-09-15 16:51:00,16,51,15,9,1,0,19.109803054895,72.84434822965764,0.06905652455813258,0.06905652455813258
